id,image,text,type,original_dataset_label,model_prediction,human_annotation,majority_voting
74356,../FHM/img/74356.png,when she s trying her hardest to make you cum but you already visited your favorite goat,train,1,0,0,0
48396,../FHM/img/48396.png,normal people indian people,train,1,0,0,0
95403,../FHM/img/95403.png,your hate makes us stronger,train,1,0,0,0
6934,../FHM/img/06934.png,hitler nonchalantly killing millions of jews with no remorse,train,0,1,1,1
4859,../FHM/img/04859.png,arnold schwarzenigger i ll be black,train,1,1,,1
29178,../FHM/img/29178.png,kon nichiwa anata wa fucking nigger,train,1,1,,1
69351,../FHM/img/69351.png,hey muslim eat me,train,1,1,,1
13798,../FHM/img/13798.png,this can get me through anything,train,0,0,,0
91320,../FHM/img/91320.png,well look at you i ve never fingered a potato,train,0,0,,0
6579,../FHM/img/06579.png,don t know how to deal with black people but i guess i ll take a shot at it,train,0,1,1,1
47012,../FHM/img/47012.png,the day you graduate from catcher to pitcher,train,0,0,,0
54632,../FHM/img/54632.png,new seat belt design less accidents,train,1,0,0,0
95861,../FHM/img/95861.png,bitches are like stitches pick on them and they open up,train,0,1,1,1
32971,../FHM/img/32971.png,you must follow my religion radical muslim you re welcome to follow my religion if you d like moderate muslim,train,0,1,1,1
91064,../FHM/img/91064.png,if you invite the snake in don t cry when it bites vote trump or don t cry later,train,1,0,1,1
94506,../FHM/img/94506.png,we cannot allow birth control we will run out of children to molest,train,0,1,1,1
82461,../FHM/img/82461.png,i hate when i see a black out in my neighborhood but i still offer my neighbors a candle,train,1,0,0,0
94305,../FHM/img/94305.png,women rights in islamic countries,train,0,0,,0
64301,../FHM/img/64301.png,gee elmo i didn t think my long beak was promoting rape culture but if you learned about feminism on the internet you must be right,train,1,0,1,1
48697,../FHM/img/48697.png,it s not a hijab it s a diaper for people with shit for brains,train,1,1,,1
28435,../FHM/img/28435.png,they have no where to live makes special camp spots just for them,train,0,0,,0
62381,../FHM/img/62381.png,i am hungry let s eat a dog,train,0,1,1,1
34756,../FHM/img/34756.png,my favorite sex position is the challenger i go hard for seconds then prematurley blow,train,0,1,1,1
79815,../FHM/img/79815.png,when you go to the store for a dishwasher but you find your best friend instead,train,0,0,,0
32591,../FHM/img/32591.png,it s not over until i say so,train,0,0,,0
62184,../FHM/img/62184.png,the hardest part of breaking up with a japanese girlfriend is having to drop the bomb on her twice before she gets it,train,1,0,0,0
59328,../FHM/img/59328.png,in yrs i improved life for millions of illegal aliens every muslim terrorist group basically everyone i could except the one country i was responsible for,train,0,1,1,1
32647,../FHM/img/32647.png,women are like bacon they look good smell good taste good and slowly kill men,train,1,1,,1
1598,../FHM/img/01598.png,men are like dogs we re excited to see you and have no clue what you re mad about,train,1,0,0,0
89750,../FHM/img/89750.png,jamal im pregnant,train,0,0,,0
93215,../FHM/img/93215.png,paper is white and paper beats rock,train,0,0,,0
41063,../FHM/img/41063.png,when the oven is full so you start putting jews in the deep fryer,train,1,1,,1
56183,../FHM/img/56183.png,traps are just flat chested futas,train,1,1,,1
42380,../FHM/img/42380.png,one touch and i can heal everything don t touch us we re on disability,train,1,0,0,0
21468,../FHM/img/21468.png,i told him i wanted it to be magical so he fucked me and disapearred,train,0,1,1,1
6539,../FHM/img/06539.png,excuse me anyone can wear a dress,train,0,0,,0
80162,../FHM/img/80162.png,it took you minutes to get home google maps says it takes who is she,train,0,0,,0
94071,../FHM/img/94071.png,when you know you have smoked too much meth,train,0,0,,0
50927,../FHM/img/50927.png,average white women average muslim women,train,0,0,,0
52490,../FHM/img/52490.png,can we stop calling them undocumented immigrants and call them what they are criminal trespassers illegal aliens,train,1,1,,1
87695,../FHM/img/87695.png,dark humor is like him it never gets old,train,1,0,0,0
30721,../FHM/img/30721.png,harder harder that s a good boy,train,1,0,0,0
23851,../FHM/img/23851.png,just a reminder that the guy on the left believes he is genetically superior to the guy on the right,train,0,1,1,1
78104,../FHM/img/78104.png,party tonight i m down,train,0,0,,0
97386,../FHM/img/97386.png,inmate comes out of the shower and asks for a towel auschwitz guard,train,1,0,1,1
16820,../FHM/img/16820.png,thinking befor robbery,train,0,0,,0
20684,../FHM/img/20684.png,what do you call a muscular arab protein sheikh,train,0,0,,0
80316,../FHM/img/80316.png,it s time for the entire free world to unite against islam because the savages are already united against us,train,1,1,,1
93725,../FHM/img/93725.png,felt cute might kill your toddler later idk,train,1,0,1,1
45630,../FHM/img/45630.png,i cant wait to name you its almost been months,train,0,0,,0
13270,../FHM/img/13270.png,remember no matter how much you whine like a little bitch trump is still your president,train,0,1,1,1
96150,../FHM/img/96150.png,yes donald that sounds good i once built a wall too,train,0,0,,0
87140,../FHM/img/87140.png,what s worse than a female driver,train,1,0,0,0
46352,../FHM/img/46352.png,some people hate trump some people hate hillary but everyone hates duke,train,0,0,,0
64918,../FHM/img/64918.png,we re his kids and he hasn t returned yeah this makes sense,train,0,0,,0
71348,../FHM/img/71348.png,oi that s not the umbilical cord,train,0,0,,0
96734,../FHM/img/96734.png,life goes on,train,0,0,,0
6543,../FHM/img/06543.png,you are finally here brother slayer spawn killer all that strength and you re still nothing but a nigger,train,1,1,,1
49087,../FHM/img/49087.png,tomorrow will be another beautiful day filled with assholes,train,0,1,1,1
8452,../FHM/img/08452.png,i don t know who gave my child a whistle but i will find you and i will kill you,train,0,1,1,1
82076,../FHM/img/82076.png,when catnip got mixed with the turkey,train,0,0,,0
43192,../FHM/img/43192.png,if i just keep looking cute they ll surely blame the dog,train,0,0,,0
58327,../FHM/img/58327.png,fidget spinner for woman,train,1,0,0,0
2459,../FHM/img/02459.png,my dishwasher is acting strange can anybody help,train,1,0,0,0
3984,../FHM/img/03984.png,when your brother sucks at driving,train,0,0,,0
29503,../FHM/img/29503.png,god gave his arch angels weapons because even the almighty knew you don t fight evil with tolerance and understanding,train,0,1,1,1
34518,../FHM/img/34518.png,meanwhile at the isis strip club,train,0,1,1,1
94162,../FHM/img/94162.png,teacher alright class take out your calculators mohammed,train,0,0,,0
51403,../FHM/img/51403.png,when you see the gas bill,train,1,0,0,0
31758,../FHM/img/31758.png,getting stoned in america can be expensive in my country it is free for everyone,train,0,0,,0
17834,../FHM/img/17834.png,meanwhile at the isis strip club,train,0,1,1,1
49786,../FHM/img/49786.png,black lives matter,train,0,0,,0
40563,../FHM/img/40563.png,is that guy fucking a goat god damit carl he is,train,0,1,1,1
65807,../FHM/img/65807.png,thanks for the shirt asshole,train,1,1,,1
40792,../FHM/img/40792.png,what s the difference between an elevator and a black guy an elevator can raise a kid,train,0,1,1,1
9267,../FHM/img/09267.png,support the temple motherfuckers i m here to claim the rights of husband you never give your wife away join the fucking government i hate all freemasons and christians,train,1,1,,1
13650,../FHM/img/13650.png,i feel like the big bad wolf looking for the little pigs,train,0,0,,0
68721,../FHM/img/68721.png,abortion is a crime,train,0,1,1,1
32957,../FHM/img/32957.png,when he s muslim and asks you to role play,train,1,0,0,0
31547,../FHM/img/31547.png,somewhere in a galaxy far far away someone will say the n word,train,1,0,1,1
71524,../FHM/img/71524.png,when your boss calls on your day off oh fuck you re gonna make me come,train,0,1,1,1
6213,../FHM/img/06213.png,the us navy keeping tranny hookers laid since,train,1,1,,1
56081,../FHM/img/56081.png,bruce jenner s cat,train,0,0,,0
2194,../FHM/img/02194.png,when you re a good farmer who raises healthy animals,train,0,0,,0
72891,../FHM/img/72891.png,i burned the food so black you know i had to do it,train,1,0,0,0
56712,../FHM/img/56712.png,cop am i pronouncing this right kfc guy it s allen cop ok grape soda,train,1,0,0,0
35614,../FHM/img/35614.png,how do you play taliban bingo b f b a,train,1,0,1,1
30957,../FHM/img/30957.png,of women should have just shut fuck up,train,1,1,,1
46507,../FHM/img/46507.png,original black friday sale,train,0,0,,0
19074,../FHM/img/19074.png,we ree just here to blow you stupid british people e up letting us in your country,train,1,1,,1
38549,../FHM/img/38549.png,all living things are one,train,0,0,,0
60598,../FHM/img/60598.png,jews exsist hitler it d be a lot cooler if you didn t,train,1,1,,1
80126,../FHM/img/80126.png,ugh this water is really salty and weird,train,0,0,,0
76815,../FHM/img/76815.png,this chick can t stand fishing,train,0,0,,0
98103,../FHM/img/98103.png,removes polish with chemicals nobody bats an eye removes polish with chemicals everybody loses his shit,train,1,0,1,1
43956,../FHM/img/43956.png,sex with a muslim man i d pick the goat too,train,1,1,,1
54672,../FHM/img/54672.png,when you eating in a chinese resturant and you hear a dog barking in the kitchen,train,1,0,0,0
7391,../FHM/img/07391.png,i m not racist but racist memes are allowed right,train,0,1,1,1
29158,../FHM/img/29158.png,the military finally captured the massive orangutan,train,1,0,0,0
56709,../FHM/img/56709.png,i ve just blocked myself i m not putting up with my shit either,train,0,0,,0
21648,../FHM/img/21648.png,gets mad about film portraying muslims as murderous savages responds by being a murdering savage,train,0,1,1,1
76208,../FHM/img/76208.png,pygmy goat says chew when you eat,train,0,0,,0
95103,../FHM/img/95103.png,you re not really drunk until you are speaking fluent ozzy osbourne,train,0,0,,0
9486,../FHM/img/09486.png,don t get me started about your problems,train,0,1,1,1
98702,../FHM/img/98702.png,look at me im yo daddy now,train,0,1,1,1
19643,../FHM/img/19643.png,mohammed i m pregnant,train,1,0,0,0
94802,../FHM/img/94802.png,manual tranny automatic tranny rebuilt tranny,train,0,0,,0
23905,../FHM/img/23905.png,muslim couple taking a selfie,train,0,0,,0
67892,../FHM/img/67892.png,did you say dude blew his tranny,train,1,1,,1
24038,../FHM/img/24038.png,why do people think it s okay to call babies he or she they can t speak yet so they can t say their preferred gender please refer to them as babyself or toddlerself until they can say their pronoun preference otherwise you re ableist and transphobic well there it is the stupidest thing i ll read today,train,0,0,,0
96431,../FHM/img/96431.png,when you found out your wife is cheating on you ya allah,train,0,1,1,1
82045,../FHM/img/82045.png,made six million fed five thousand jews with jews toast five loaves and two fish,train,0,0,,0
87340,../FHM/img/87340.png,cleaned up my friends list before it was cool,train,1,0,0,0
31268,../FHM/img/31268.png,jokes don t kill people they kill people,train,1,0,1,1
82359,../FHM/img/82359.png,if only it gave you legs,train,1,0,0,0
21043,../FHM/img/21043.png,i m pregnant are you having a boy or an abortion,train,1,1,,1
7853,../FHM/img/07853.png,gets a mourning day while gay get a pride month because homosexuality is a bigger tragedy,train,1,1,,1
35276,../FHM/img/35276.png,swiming in the summer,train,0,0,,0
96720,../FHM/img/96720.png,sometimes i crunch up my jizz when it dries and i bring the white powder to parties and watch people snort my cock sand,train,0,1,1,1
53980,../FHM/img/53980.png,transgender people have a problem with their head not their crotch,train,1,0,0,0
2956,../FHM/img/02956.png,how i sleep knowing i m going to hell in every religion,train,0,0,,0
54317,../FHM/img/54317.png,it was real in my mind,train,1,0,0,0
5973,../FHM/img/05973.png,how black people became christians,train,0,0,,0
75319,../FHM/img/75319.png,in one ear and out the other like a boss,train,0,0,,0
90632,../FHM/img/90632.png,what happens when you stay out in the sun for too long,train,0,0,,0
72968,../FHM/img/72968.png,wow a dishwasher that can also clean your car,train,0,0,,0
38647,../FHM/img/38647.png,my name is jafar i come from afar there s a bomb in my car allahu akbar,train,1,1,,1
42810,../FHM/img/42810.png,that chicken is so black it owes child support,train,1,1,,1
76910,../FHM/img/76910.png,if it s brown flush it down,train,1,0,0,0
7956,../FHM/img/07956.png,when you find out there s an opening for the role of chewbacca,train,1,0,0,0
49165,../FHM/img/49165.png,when each letter is a mental disorder,train,0,0,,0
24537,../FHM/img/24537.png,normie your meme s are racist and offensive i m unfollowing nigger me take this on your way out,train,1,1,,1
